Song ID,Name,Artist,Album,Release Date,Popularity,Duration (ms),Playcount,Listeners,TopTags,WikiContent
1Ukxccao1BlWrPhYkcXbwZ,From The Start,Laufey,From The Start,11-05-2023,74,169573,15135403,882269,"Bossa Nova, jazz pop, indie, jazz, pop","Laufey’s single, “From The Start,”represents an unrequited love between two friends. With her witty lyrics, it’s easy to not realize the sad situation taking place during the song. 

As expected, Laufey has gifted us a beautiful masterpiece. <a href=""http://www.last.fm/music/Laufey/_/From+The+Start"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),01-01-2013,72,227880,10885628,1003454,"rnb, pop, Love, 2013, Ballad","""Hold On, We're Going Home"" is a song by Canadian rapper Drake, featuring the R&B duo Majid Jordan. The song was produced by Noah ""40"" Shebib, OVO Sound's Majid Jordan and Nineteen85, and it is the second single from his third studio album ""Nothing Was the Same"", and was released for digital download on August 7, 2013, following the 2013 OVO Fest. It was later released to mainstream and rhythmic contemporary radio on August 13, 2013.

The song peaked at number four on the US Billboard Hot 100 and the UK Singles Chart, as well as number five on the singles chart in his native Canada. The song received positive reviews from music critics and was named the best song of 2013 by Pitchfork Media as well as number 21 on its ""Best Tracks of the Decade"" list.

Before ""Hold On, We're Going Home"" was released, Drake had an interview with MTV News about the song during the 4th Annual OVO Fest saying, ""It's me and 40 just channeling our Quincy Jones/Michael Jackson production duo,... Obviously no offense to the greats, I know we're not anywhere near that — it's just us kinda doing our thing, humbly attempting."" He also added, ""It's not a rap record,... It's not 'Versace,' it's not 'Started from the Bottom.' In approaching this album I was like man, it would be great if we had a record that was played at weddings in 10 years or that people that are away from their families in the Armed Forces could listen to. Something that just [has] timeless writing, timeless melody. So I did it with the group that we signed to OVO called Majid Jordan.""

""Hold On, We're Going Home"" debuted at number five on the US Billboard Hot R&B/Hip-Hop Songs chart, making it Drake's thirty-third top 10 hit on the chart. This accomplishment broke the tie for second-most top ten hits with singer R. Kelly, only trailing behind rapper Lil Wayne, who has 36. The song also made the top ten in the Canadian Hot 100, peaking at number five, making it his highest-charting single in his home country. In the song's fifth week on the US Billboard Hot 100, it became Drake's 13th top ten hit, climbing at number eight. This feat gave him the most top ten hits of the year with four, including ""Fuckin' Problems"" (number 8), ""Started from the Bottom"" (number 6), and ""Love Me"" (number 9). The song reached number four on the Billboard Hot 100 chart, becoming Drake's first song to reach the top five of the Hot 100 since ""Find Your Love"". The song peaked at number one on the Billboard Hot R&B/Hip-Hop Songs chart. It sold over two million copies as of January 2014. The song sold 207,000 copies in Canada in 2013. The single reached a peak of number four in the United Kingdom, giving Drake his highest-peaking single there at the time (""One Dance"" later reached number one in 2016). It also received heavy rotation on South African radio stations, peaking a number one on the South African Airplay Chart. <a href=""http://www.last.fm/music/Drake/_/Hold+On,+We%27re+Going+Home"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4nyF5lmSziBAt7ESAUjpbx,"I miss you, I’m sorry",Gracie Abrams,minor,14-07-2020,84,167538,10154786,577586,"indie, pop, female vocalist, female, indie pop","""I miss you, I’m sorry"" is a heart-wrenching ballad about a bad break up. Gracie Abrams reminisces and sings about her regrets in a past relationship.

Gracie took to Instagram following the release of “I miss you, I’m sorry” sharing her concerns with releasing music amidst a global pandemic:

""i know everything is scary and uncertain right now and i thought that maybe this wasn’t the right time to release anything, but the truth is that writing and listening to music have always grounded me whenever i find myself feeling scared or anxious or excited or lost or in love or out of control."" <a href=""http://www.last.fm/music/Gracie+Abrams/_/I+miss+you,+I%E2%80%99m+sorry"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4pTkDIlpFNoeWbahu8pVXW,Shootout,Izzamuzzic,Shootout,30-06-2022,66,295308,1062045,115119,,N/A
7qH7h821QfV1k8dCpzL38s,Babydoll X the Perfect Girl - Sped Up,Sujke.,Babydoll X the Perfect Girl - Sped Up,08-06-2002,0,128034,28245,6350,,N/A
1SKPmfSYaPsETbRHaiA18G,Somewhere Only We Know,Keane,Hopes And Fears,10-05-2004,83,237146,18736122,1969078,"britpop, Keane, alternative, indie, rock","""Somewhere Only We Know"" is a song composed by English alternative rock band, Keane. It is the opening track on their debut studio album, Hopes and Fears. It has been covered by several artists, including in 2013 by Lily Allen: her cover version was used as the soundtrack to the Christmas advertising campaign for the UK department store, John Lewis, and reached number 1 in the UK charts.

Contrary to popular belief, ""Somewhere Only We Know"" is most likely not about lovers. Tim Rice-Oxley has said that 'somewhere only we know' can be a great variety of things, and when writing the song, left it to be ambiguous, though he has thought of it as a sort of escape, such as a good memory or a favorite place. 

Rice-Oxley told the UK newspaper,The Daily Mirror,  ""It's about being able to draw strength from a place or experience you've shared with someone. I think its an idea a lot of people can relate to."" 

""Somewhere Only We Know"" was used on the original soundtrack (OST) to the 2009 motion picture, 'He's Just Not That Into You'. <a href=""http://www.last.fm/music/Keane/_/Somewhere+Only+We+Know"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2R4sIoCrJb4OV5qcsNDIQ6,prayer1,Apr-27,prayer1,09-06-2023,0,142080,335658,31719,,N/A
3fGW43fnu3OHEw6ohTC2Bw,Our Song,Anne-Marie,Therapy,23-07-2021,59,163733,1369789,179869,"pop, rnb, Contemporary pop, a, trap rap","""Our Song"" is a song by English singer and songwriter Anne-Marie and Irish singer-songwriter Niall Horan. It was released on 21 May 2021 as the third single from the former's second studio album, Therapy. Produced by TMS, ""Our Song"" was written by the two singers along with Philip Plested and the three members of TMS.The ballad's lyrics has the vocalists reminiscing about a past relationship. <a href=""http://www.last.fm/music/Anne-Marie/_/Our+Song"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0j92krljbnculObxQKwfe9,Jindagi Sarara,Sushant Ghimire,Jindagi Sarara,03-02-2023,40,234434,3196,448,,N/A
3tJ9OZC3T71tpyIAF9CZJ2,Zoldyck x Glock in My Lap - remix,afex,Zoldyck x Glock in My Lap (remix),09-02-2023,0,92206,12235,2665,,N/A
0fTYd5DO4mSxIMPJ3FZxWO,60's,John Michael Howell,60's,09-06-2023,37,163548,13168,2765,,N/A
5rurggqwwudn9clMdcchxT,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,METRO BOOMIN PRESENTS SPIDER-MAN: ACROSS THE SPIDER-VERSE (SOUNDTRACK FROM AND INSPIRED BY THE MOTION PICTURE),02-06-2023,69,219453,3724547,375903,"MySpotigramBot, marvel, nav, swae lee, a boogie wit da hoodie","Calling enlists the biggest names in the genre of melodic rap for the Spider-Man: Across The Spider-Verse soundtrack. It specifically sees the trio of A Boogie Wit Da Hoodie, NAV, & Swae Lee speaking to their own love interests, and addressing how far they would go to ensure those peoples' happiness. <a href=""http://www.last.fm/music/Metro+Boomin/_/Calling+(Spider-Man:+Across+the+Spider-Verse)+(Metro+Boomin+&+Swae+Lee,+NAV,+feat.+A+Boogie+Wit+da+Hoodie)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
78Sw5GDo6AlGwTwanjXbGh,Here With Me,d4vd,Here With Me,22-09-2022,33,242484,10548370,862529,"indie, Hi, MySpotigramBot, -1001534231394","“Here With Me” is about wanting to spend your life with someone you love whilst doing everything you can to keep them them around. It sheds light on the subject of spending time apart and it works as a comfort song because the main point through the song is that the person you love is there with you.

It gained over 90,000 thousand On Tik Tok and on 56,000 thousand SoundCloud within the first few weeks.

It is also one of d4vd’s most popular songs of all time, with it having over 30 Million across all platforms as of November 2022. <a href=""http://www.last.fm/music/d4vd/_/Here+With+Me"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,SYML,03-05-2019,79,202000,4419197,509267,"teen wolf, indie, acoustic, the originals, Soundtrack",N/A
7yq4Qj7cqayVTp3FF9CWbm,Riptide,Vance Joy,Dream Your Life Away,08-09-2014,78,204280,18143813,1701798,"folk, indie, australian, alternative, indie folk","""Riptide"" is a song by Australian singer-songwriter Vance Joy. It was first released as a track on his debut EP ""God Loves You When You're Dancing"", serving as its second single, and is also featured on his debut studio album ""Dream Your Life Away"". The song was written by Joy, who also produced it with drummer Edwin White. The upbeat indie folk song has been lyrically described as a ""coming of age love story"" and is known for its metaphors and pop culture references.

The song received positive reviews from music critics, who praised its lyrics, vocals and production and drew comparisons to singer-songwriters Paul Kelly and Jeff Buckley. ""Riptide"" would go on to have commercial success in Australia, peaking at number six on the ARIA singles chart and subsequently being named the number one song in radio station Triple J's Hottest 100 of 2013. The following year, ""Riptide"" also peaked at number ten in the United Kingdom and entered Billboard‍ 's Alternative Songs chart, peaking at number 1. By May 2015, it was the second longest charting single still in the US Billboard Hot 100, appearing on that list for 43 weeks (at number 42 from its peak of number 30). <a href=""http://www.last.fm/music/Vance+Joy/_/Riptide"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5JtKaTA3GTu9GLVBdl2wTl,Sick Of Love Songs,John Michael Howell,Sick Of Love Songs,05-05-2023,34,143500,12078,1951,,N/A
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,Daylight,14-04-2023,81,212953,7231374,611678,"pop, singer-songwriter, chamber pop, american, male vocalists","After realizing he could sing after finishing 12th grade, David Kushner began writing songs with a close friend while living in Florida. He played the guitar and taught music to himself. Eventually, Kushner worked with a vocal coach and started writing songs he believed ""will speak to people"". He eventually released the singles ""Miserable Man"" and ""Mr. Forgettable"", which preceded his debut extended play Footprints I Found.

Kushner wrote the song ""Daylight"" with Hayden Robert Huders, Jeremy Fedryk, and John Bruce Williams. Miserable Music Group released it as a single on April 14, 2023. Kushner described his inspiration for the song: ""With my song 'Daylight,' I aim to convey the paradoxical desire for something that is simultaneously harmful to oneself, using elements of light and darkness, the lyrics 'Oh I love it and I hate it at the same time you and I drink the poison from the same vine' encapsulate this concept."" One of the fastest songs he ever wrote, its story is based on biblical allusions he found inspirational as a child.

Luke Shaw and Landon Juern directed the music video for ""Daylight"", which was released alongside it, and features a pensive and soulful Kushner at a woodland church, along with the elements fire, water, air, and ash. The song serves as the second single from his upcoming debut studio album. It debuted at number six on the Spotify Global chart dated April 14, with 4,473,193 streams.  ""Daylight"" is projected to debut at number two on the UK Singles Chart, becoming Kushner's first top-10 single. <a href=""http://www.last.fm/music/David+Kushner/_/Daylight"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),Metro Boomin,HEROES & VILLAINS,02-12-2022,82,199920,15132250,776396,"MySpotigramBot, -1001747063611, -1001819731063, future, Metro Boomin","On the outlandish and catchy “Too Many Nights,” Metro Boomin enlists frequent collaborator, Future along with one of his recent new collaborators, Don Toliver, to rap more about the common use of drugs during their “many nights” within their lavish lifestyles surrounded by money, women and spending on high-priced brands.

The song simultaneously marks again the joint between Metro and Toliver since his participation in Don Toliver’s sophomore album, Life of a DON, respectively with the songs, “Company Pt. 2” and “Swangin On Westheimer” — Furthermore, the two artists would appear twice again with “Around Me,” and later the duo—or the trio in question—collaborate again on the album’s cut, “I Can’t Save You (Interlude)”.

“Too Many Nights” debuted at #22 on the Billboard Hot 100 during the chart week ending of December 17, 2022. <a href=""http://www.last.fm/music/Metro+Boomin/_/Too+Many+Nights+(feat.+Don+Toliver+&+with+Future)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2Ns9qqEAYMclhGyfABG8GJ,The Enemy Between My Ears,Sons Of Charlie,The Enemy Between My Ears,20-01-2023,52,256000,113090,17556,,N/A
0flo3KqhjkcuoB1G6Mhq7s,Fly Me to the Moon,The Macarons Project,Fly Me to the Moon,13-02-2018,62,155402,662473,80626,,N/A
1Fid2jjqsHViMX6xNH70hE,Atlantis,Seafret,Tell Me It's Real (Expanded Edition),29-01-2016,81,229173,6596547,598778,"british, duo, numetal, d, 2015 single","""Atlantis"" is a song by British duo Seafret, serving as the lead single of their debut album, Tell Me It's Real. The song is about a reluctant breakup. The legendary island of Atlantis was said to have been a powerful kingdom before it sank into the sea. Jack Sedman compares the doomed island to their unstable romance, which was destined to fail. He and his lover put a lot of work into their relationship only to see it torn down as Atlantis was.

One month later of its release, a music video was dropped, showing that the song talks about losing your innocence and growing up to face the “real world”, where not everything is always alright. <a href=""http://www.last.fm/music/Seafret/_/Atlantis"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
1dV2NyQUs4fnjIt03nsObq,Casper,Robert Grace,Casper,19-05-2023,47,183748,139303,16851,,N/A
5fqjfiMOFapIb8uFcxBStH,Mice On Venus,C418,Minecraft - Volume Alpha,04-03-2011,65,281500,3446014,371985,"ambient, electronic, animals, chillout, electronica","The 11th song on Minecraft - Volume Alpha. C418 details the name is a play on words of electronic band Mouse On Mars - ""[Mouse On Mars] is a definite inspiration for me, and this album directly. It’s a highly experimental German musician duo that has been super active in the late 90’s and early 2000’s and I obsessed over their work. The song started as a piano solo, but as game development went on, I added a kind of, uh, addendum to it. A little cheeky piece that kind of says, Minecraft is also quite silly."" <a href=""http://www.last.fm/music/C418/_/Mice+on+Venus"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
1vqtj4c5aNPKkLS2LXkd4E,"If I Go, I'm Goin",Gregory Alan Isakov,This Empty Northern Hemisphere,01-01-2009,58,267160,1060668,173173,"folk, singer-songwriter, acoustic, indie, sad",N/A
3PV8uIQnxD4Qiimn3x6PVr,La Vie En Rose,Emily Watts,La Vie En Rose,29-12-2019,63,157683,570024,102781,,N/A
2OrucC3HEPmZpkaQ05Nx0V,novocaine,GenriX,"unfortunately yours,",13-01-2023,71,195605,889035,106544,lofi,N/A
474uVhyGgK5MtY9gMcDgGl,It's Called: Freefall,Rainbow Kitten Surprise,"How to: Friend, Love, Freefall",06-04-2018,77,152293,7442993,534358,"indie, rock, indie pop, indie rock, men",N/A
6aV6wReqMK8WswhL6KBY8U,AUS23 (1:1),Charles Leclerc,AUS23 (1:1),25-04-2023,51,251251,365411,26407,"Classical, piano, MySpotigramBot, -1001509541800","Charles Leclerc is a monegasque F1 driver who in his life out of races likes to play piano, AUS23 is his first single. <a href=""http://www.last.fm/music/Charles+Leclerc/_/AUS23+(1:1)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
7rpNuuoMbid56XkDsx2FjE,Black And White,Niall Horan,Heartbreak Weather,13-03-2020,62,193089,2180711,214495,"pop, rock, folk, singer-songwriter, pop rock","In “Black and White,” Niall promises a lover that he’ll love them for the rest of his life as he portrays a wedding scenario where both he and his partner wear the common wedding dress and suit colours of black and white. Sonically, Niall highlights his vocal range as he sings over upbeat, bouncy drums and a light guitar. <a href=""http://www.last.fm/music/Niall+Horan/_/Black+and+White"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0SnZdspUlDQwiNruJ6WE8E,Mangal Bhawan - Lofi,Agam Aggarwal,Mangal Bhawan (Lofi),10-10-2022,41,174625,1732,542,,N/A
7szuecWAPwGoV1e5vGu8tl,In Your Eyes,The Weeknd,After Hours,20-03-2020,74,237520,10840030,871256,"pop, synthpop, synthwave, 2020, MySpotigramBot","""In Your Eyes"" is a synth-pop/post-disco song by Canadian singer The Weeknd that serves as the third single from his fourth studio album ""After Hours"". It was released as the single on March 24, 2020. The song was written and produced by The Weeknd, Max Martin, Oscar Holter and Ahmad Balshe. <a href=""http://www.last.fm/music/The+Weeknd/_/In+Your+Eyes"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,Heaven,17-02-2023,30,186043,3554286,302397,"pop, Love, 2023, indie pop, irish","""Heaven"" is a song by Irish singer Niall Horan, released through Capitol Records as the lead single from his third studio album The Show on 17 February 2023.

In an interview with Rolling Stone, Horan shared, ""There's so much pressure for people to hit certain milestones by a certain age – you get married at this age, buy a house at that age, have kids at some other age [...] But I've never conformed to those ideas, and so I wanted to write about how we all should just focus on enjoying our lives and doing what feels right, instead of worrying about what might be expected of us."" <a href=""http://www.last.fm/music/Niall+Horan/_/Heaven"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0NWqNXBJTpXbkI5rPWNy3p,All I Know,The Weeknd,Starboy,25-11-2016,59,321026,1786029,266670,"MySpotigramBot, future, trap, The Weeknd, fuck feat tags","“All I Know” is an unusually tender track for the womanizing Weeknd. On the track he is trying to calm the doubts of a woman who’s heard of his bad reputation and doesn’t want to get hurt.

The song is his third collaboration with rapper Future, who also appeared on Evol hit-single “Low Life” and “Six Feet Under” from Starboy. <a href=""http://www.last.fm/music/The+Weeknd/_/All+I+Know"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
180MVaidIYWpB1MSYEv5BI,Dumb Ways to Die,Tangerine Kitty,Dumb Ways to Die,01-11-2012,55,180022,313166,67356,"cute, indie, folk, trains, ad music",N/A
6jdwbcH788txYS6Doy1F1j,Step Back!,1nonly,Step Back!,02-09-2022,68,150674,2046757,171988,,N/A
0163ud7I4Vb0ID5K7WBkq9,Piercing Light,League of Legends,Warsongs,14-01-2016,56,291314,656056,72229,"Soundtrack, electronic, instrumental, epic, Energetic",N/A
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,SZA,SOS,09-12-2022,87,201800,18051135,1138144,"rnb, sza, Neo-Soul, trip hop, american","""Snooze"" is about how special the person she's with is and how she can't bear to lose him. Despite his sometimes questionable habits and decisions, she still loves and appreciates him and their relationship. She sings of their connection and emphasizes her loyalty and willingness to ride with him ""till the wheels come off"". The song encourages listeners to never take a special moment for granted and to live in the moment with those you love. <a href=""http://www.last.fm/music/SZA/_/Snooze"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
2CSRrnOEELmhpq8iaAi9cd,Blind,SZA,SOS,09-12-2022,74,150720,10140998,752945,"soul, rnb, chamber folk, sza, alternative","""Blind"" is an ode to aging and its associated changes. The singer looks back on a past where people expected her to ""get ratchet"" and be wild, but now she finds herself stuck in a place of wanting more - needing something beyond the superficial lifestyle others glorify. She knows some of the love she's seeking is already inside of her, but she can't quite see it, as if she's ""blind"". She reflects on how confusing it is to be expected to fall in line with trends and relationships dictated by society and instead chooses to rely on herself. In the face of insecurity and personal battles, she finds a strength in knowing that she has the power to create something better for herself. <a href=""http://www.last.fm/music/SZA/_/Blind"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
02oUvHd9QhVUO4YYb7t9JM,METAMORPHOSIS - Slowed + Reverb,INTERWORLD,METAMORPHOSIS (Slowed + Reverb),24-06-2022,63,172219,408185,47688,my scribbled,N/A
7vGuf3Y35N4wmASOKLUVVU,Silence,Marshmello,Silence,11-08-2017,79,180822,4769294,551742,"rnb, 2017, electronic, pop, rap","""Silence"" is a 2017 song by Marshmello, featuring American singer Khalid released through RCA Records on August 11, 2017. The song peaked at at #3 on the UK Official Charts, marking Marshmello's first entry there. <a href=""http://www.last.fm/music/Marshmello/_/Silence"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],Metro Boomin,HEROES & VILLAINS,02-12-2022,79,182666,11695721,736336,"MySpotigramBot, trap, Chris Brown, future, -1001747063611","The energetic ""Superhero"" is a long awaited reunion between Metro Boomin and frequent collaborator Future, as the song serves as the first collaborative release from the two artists in five years. Superhero also serves as the first official collaboration between Metro and Chris Brown.

Superhero was first previewed on February 8, 2021, by a member of Future’s camp. The official song is made up of two different tracks put together, with Future’s part stemming from an alternate version of Superhero that featured FBG artist Lil Double 0 and had no second part or any contributions from Chris Brown. The version of the song featuring Lil Double 0 leaked online on May 6, 2021. Following the leak, there was no word if the song would ever officially release.

On November 29, 2022, Metro released the official Heroes & Villains short film, where in the end credits of the film it was revealed that a reworked version of Superhero would be featured on the album with Chris Brown being additionally featured but without Double 0. On December 1, 2022, basketball superstar LeBron James shared several snippets to his Instagram story of him listening to both Future’s part of Superhero and the Travis Scott assisted Raindrops from Metro’s album. The music video for the “Superhero” part of the track was released on December 2, 2022. <a href=""http://www.last.fm/music/Metro+Boomin/_/Superhero+(Heroes+&+Villains)+%5Bwith+Future+&+Chris+Brown%5D"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
3giOeyvaEckrjfB53BHyLz,Oui (Sped Up) - Hey There's No We Without You and I,Hiko,Oui (Sped Up) - Hey There's No We Without You and I,18-02-2022,32,138000,31404,6157,,N/A
7uoFMmxln0GPXQ0AcCBXRq,Snowman,Sia,Everyday Is Christmas (Deluxe Edition),01-11-2018,92,165900,5991567,820696,"christmas, sia, Christmas Songs, christmas pop, indie","“Snowman” was released as the second single off Sia’s first Christmas album, Everyday Is Christmas. In this down-tempo love song, Sia confesses her love to her snowman, a metaphor for the man she loves. While ostensibly a holiday tune, this song can also be read as a prequel to Sia’s “The Girl You Lost To Cocaine,” in which she dubs her addicted former lover “still as a snowman.” That song is about the process of leaving, but this one is about staying – perhaps with the implication of the narrator also continuing her addiction so she can stay frosty with her “snowman.” <a href=""http://www.last.fm/music/Sia/_/Snowman"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,Gunna,Drip or Drown,30-11-2017,72,126168,3034399,326089,gunna,"On the EP’s title track, Gunna raps about his ‘drip’ – his expensive clothing, jewelry, and overall wealth. It’s one of his earliest underground hits that began his push into the mainstream. <a href=""http://www.last.fm/music/Gunna/_/Drip+or+Drown"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
5IgjP7X4th6nMNDh4akUHb,Under The Influence,Chris Brown,Indigo (Extended),04-10-2019,83,184613,6682975,575997,"Chris Brown, rnb, shit, a subtle use of vocal harmony, extensive vamping","Over chilled production, “Under the Influence” finds Chris “under the influence” of Robitussin cough syrup and the impression of his lover as he croons for her to come over to his place for the night.

“Under the Influence” marks Nigerian producer Kiddominant’s second production credit on Indigo (Extended), also penning the Davido-assisted “Lower Body.” <a href=""http://www.last.fm/music/Chris+Brown/_/Under+The+Influence"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
7MmG8p0F9N3C4AXdK6o6Eb,Outside (feat. Ellie Goulding),Calvin Harris,Motion,31-10-2014,82,227266,5893875,695558,"pop, electronic, ellie goulding, love at first listen, dance","""Outside"" is a song by Scottish DJ and record producer Calvin Harris, featuring English singer Ellie Goulding, from Harris's fourth studio album, Motion (2014). It was released on 20 October 2014 as the album's fourth single. The song also appears on the deluxe edition of Goulding's third studio album, Delirium (2015). ""Outside"" marks the second collaboration between Harris and Goulding, following the single ""I Need Your Love"" (2013). <a href=""http://www.last.fm/music/Calvin+Harris/_/Outside+(feat.+Ellie+Goulding)"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
3uwnnTQcHM1rDqSfA4gQNz,Cool for the Summer,Demi Lovato,Confident,01-01-2015,74,214739,9437389,889173,"pop, summer, pop rock, 2015, Demi Lovato","""Cool for the Summer"" is a synthpop song recorded by American singer Demi Lovato, as the lead single from their fifth studio album, Confident.

The song was released on July 1, 2015 by Hollywood, Island and Safehouse Records, and made its radio premiere on the same date via Republic Records.

It was written by Lovato, Max Martin, Ali Payami, Alexander Erik Kronlund, and Savan Kotecha.

It is also Lovato's very first song with a Parental Advisory label. <a href=""http://www.last.fm/music/Demi+Lovato/_/Cool+for+the+Summer"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,Freaks,15-05-2021,83,147062,15866509,1208715,"indie, surf rock, MySpotigramBot, pop, alternative",N/A
0F4FejjWi3bf5vGOkuQwPS,On My Own,Darci,On My Own,09-05-2018,73,171692,2105143,177460,,"“On My Own” is Darci’s 10th single release. It quickly became popular, being used in a lot of edits online due to its sharp bass. <a href=""http://www.last.fm/music/Darci/_/On+My+Own"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
4d6z0mKVcnhE5x0YWvTexh,first order of business,Baby Keem,The Melodic Blue,10-09-2021,52,168758,2459258,240889,"Baby Keem, MySpotigramBot, rap, trap, pop rap","“first order of business“ is the fourteenth track off Baby Keem’s debut studio album, The Melodic Blue. He speaks about his decision making and priorities, outlining what he decided to do when first coming into fame i.e., his first orders of business.

In the music video, a conversation with an interviewer plays out:

Interviewer: “What did you spend your first million on?”

Keem: “Buying my grandmother a home.”

Interviewer: “So that’s the first thing that you did?”

Keem: “Yeah, it’s the first order of business.” <a href=""http://www.last.fm/music/Baby+Keem/_/first+order+of+business"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
0HItcI6qN6Dr4MC3CZryQh,Gimme Love,Joji,Nectar,25-09-2020,8,214557,9343215,668458,"electronic, pop, alternative rnb, electropop, soul","“Gimme Love” is the third single from Joji’s second studio album, Nectar. The song is a love ballad from Joji, with him beckoning for affection from his lover, citing the pain it causes him when they don’t do so.

The track starts with a darker, lo-fi electronic instrumental that Joji is known for, featuring fast, clapping snares and droning synthesizers in the background. However, the upbeat acoustic ending of the song is a stark difference from the darker vibes of Joji’s previous work.

The song title first surfaced when a fan noticed Backstage, a media casting site, recruiting actors for a project listed as “Gimme Love Music Video"" on March 6, 2020. The listing was quickly taken down from the site once fans got ahold of the information it contained. A month later, an upcoming single from Joji was teased by his label on April 12, 2020, with more audio and video teasers on the following days. Joji finally announced the title of the track on April 15, 2020, a day before its release.

""For the video and the song, I went off this quote from The Office. … They said something like, ‘I wish we knew when we were living in the good old days instead of finding out later’.

We see very clearly that even when we’ve completed what might be our life’s work, those moments might mean absolutely nothing knowing what you sacrifice to get there.""

– Joji via Billboard

The themes of space travel seen in the videos of the first two singles from ""Nectar"", “Sanctuary” and “Run,” are continued in the video for “Gimme Love.” The video features a montage of clips showing Joji’s journey in becoming an astronaut, finishing as Joji rebelliously launches to space inside a rocket.

The fact that this is the final video in the trilogy of singles also coincides with the accompanying announcement of the ""Nectar"", with the listener launching into space alongside journey into his new record. <a href=""http://www.last.fm/music/Joji/_/Gimme+Love"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
6f1RqeMgGtgOiBOLVJ5iuJ,My ordinary,Slunian,My ordinary,22-07-2022,0,285373,6891,1798,,N/A
0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,Patrick Watson,Je te laisserai des mots,10-09-2010,26,160853,11939038,833617,"french, indie, beautiful, beauty, indie folk",N/A
55XrFge2dEZwYzNl128DwN,Losing Interest,itssvd,Missing,12-02-2017,67,120546,1754144,245678,,N/A
0c7rSqqHFBtmA8OLPwQwzb,Another Love - Slowed Version,Dybbukk,Another Love (Slowed Version),05-05-2022,15,284095,679,231,,N/A
